Date,Website,Title,URL,Author,Description,image
2026-04-02T05:49:55.000Z,CNET,"Liftoff: NASA's Artemis II Is in Space, the First Human Trip to the Moon in 50 Years",https://www.cnet.com/news-live/nasa-artemis-ii-live-launch-historic-moon-mission-launch/,,Follow along live as we track NASA's historic Artemis II mission.,
2026-04-02T05:00:00.000Z,Wired,OnePlus Promo Code: $70 Off | April 2026,https://www.wired.com/story/oneplus-promo-code/,,"Save 30% with a OnePlus coupon this month, plus save up to 10% on earbuds, phones, and more.",
2026-04-02T05:00:00.000Z,Wired,Exclusive Lovehoney Discount Codes: 15% Off,https://www.wired.com/story/lovehoney-discount-code/,,"Save on Lovehoney, including bestselling toys, lingerie, and popular gift sets for date nights, self-care, and couples' play.",
2026-04-02T05:00:00.000Z,Wired,Hydrow Discount Code: Save Up to $150 | April 2026,https://www.wired.com/story/hydrow-discount-code/,,"Save on rowers and accessories with Hydrow coupons, including an exclusive discount of $50.",
2026-04-02T05:00:00.000Z,Wired,1Password Coupon: Score a Free Trial in April,https://www.wired.com/story/1password-coupon/,,Save up to 28% on business and personal memberships with 1Password promo codes and deals.,
2026-04-02T05:00:00.000Z,Wired,TurboTax Service Codes: Up to $150 Off | April 2026,https://www.wired.com/story/turbotax-coupon/,,Tax season doesn't have to be stressful. Score up to $150 on federal tax filings and more exclusive TurboTax discount codes on WIRED.,
2026-04-02T05:00:00.000Z,Wired,Exclusive Shed Rain Coupon: 15% Off,https://www.wired.com/story/shed-rain-coupon/,,"Get 15% off functional, fashionable umbrellas with our exclusive Shed Rain discount code.",
2026-04-02T05:00:00.000Z,Wired,Western Digital Promo Code: 10% Off,https://www.wired.com/story/western-digital-promo-code/,,Get 10% off your first order at Western Digital when you register your email.,
2026-04-02T05:00:00.000Z,Wired,Womanizer Coupons: Save 15% in April,https://www.wired.com/story/womanizer-coupon/,,Save on the Womanizer Duo Premium and more with our latest Womanizer discount codes.,
2026-04-02T05:00:00.000Z,Wired,Logitech Promo Codes and Deals: Up to $100 Off,https://www.wired.com/story/logitech-promo-code/,,"Score up to $100 off refurbished premium products, free shipping on orders of $29+, and more at Logitech.",
2026-04-02T04:57:26.000Z,Bloomberg Tech,China's Innolight Is Said to Confidentially File for $3 Billion Hong Kong Listing,https://www.bloomberg.com/news/articles/2026-04-02/china-s-innolight-is-said-to-confidentially-file-for-hong-kong-listing,,"Chinese optics firm Zhongji Innolight Co. has confidentially filed for a Hong Kong listing, according to people familiar with the development, in what could be one of the city's biggest maiden share sales this year.",
2026-04-02T04:45:02.000Z,Engadget,Google's $20 per month AI Pro plan just got a big storage boost,https://www.engadget.com/ai/googles-20-per-month-ai-pro-plan-just-got-a-big-storage-boost-044502621.html?src=rss,,"Google's $20 per month AI Pro plan, which includes Gemini, Veo and Nano Banana, got a big storage boost and some other new perks. Users of the plan (also available for $200 per year) will see their cloud space jump from 2TB to 5TB at no extra cost. That extra storage can be used not only for AI but also Gmail, Google Drive and Google Photos backups. Gemini can now pull context from Gmail and the web for Drive, Docs, Slides and Sheets, provide summaries for your Gmail inbox and proofread emails before you send them. It's also introducing additional agentic help with Chrome auto browse ""that handles those tedious, multi-step chores - like planning a trip or filling out forms,"" Google VP Shimrit Ben-Yair wrote on X. Finally, Google announced that it's bundling its Home Premium subscription into AI Pro, a perk that usually costs $10 per month by itself. The storage and extra features are now available for new and existing subscribers. You may not see the benefits appear in your plan yet but it's definitely not an April Fool's joke, Ben-Yair assured X commenters. This article originally appeared on Engadget at https://www.engadget.com/ai/googles-20-per-month-ai-pro-plan-just-got-a-big-storage-boost-044502621.html?src=rss",
2026-04-02T04:09:03.000Z,Bloomberg Tech,Alibaba Unveils Third Closed-Source AI Model in Focus on Profit,https://www.bloomberg.com/news/articles/2026-04-02/alibaba-unveils-third-closed-source-ai-model-in-focus-on-profit,,"Alibaba Group Holding Ltd. has released its third proprietary AI model in as many days, reinforcing the company's intent to focus on profiting off its flagship artificial intelligence services.",
2026-04-02T04:08:07.000Z,XDA,"This 10-port docking station dropped from $150 to $25, making it the perfect time to upgrade your workspace",https://www.xda-developers.com/this-10-port-docking-station-is-an-absolute-steal-at-just-25/,,"This must-have docking station that offers a wide range of ports, all at a fraction of the original price",https://static0.xdaimages.com/wordpress/wp-content/uploads/2026/03/copy-of-169-3.jpg
2026-04-02T03:45:00.000Z,Slashgear,"These Cheap Iranian Drones Keep Getting Shot Down, And That's The Whole Point",https://www.slashgear.com/2137141/cheap-iran-dones-keep-getting-shot-down-by-design/,,"Iran has deployed drones on a massive scale to fight off U.S. forces and it's working, but not for the reason you might think. Here's what we know.",https://www.slashgear.com/img/gallery/these-cheap-iranian-drones-keep-getting-shot-down-and-thats-the-whole-point/l-intro-1774988035.jpg
2026-04-02T03:34:12.000Z,Engadget,The Artemis II mission has started its 10-day journey around the moon,https://www.engadget.com/science/space/the-artemis-ii-mission-has-started-its-10-day-journey-around-the-moon-033412865.html?src=rss,,"The Artemis II mission successfully launched into space on April 1, at 6:35pm Eastern time, from Launch Complex 39B at the Kennedy Space Center in Florida. It will take NASA astronauts Reid Wiseman, Victor Glover, Christina Koch, as well as Canadian Space Agency astronaut Jeremy Hansen, on a 10-day trip around the moon. This mission is the first crewed Artemis flight and will lay the groundwork for future trips to the moon itself, the first flight with a crew onboard the SLS rocket and Orion spacecraft system and our first foray into deep space since the Apollo program.A few hours into their journey, and the astronauts could already see majestic views of our planet. However, the astronauts also reported a problem with their waste‑management system, which is the first real toilet installed on a deep-space mission. The astronauts thankfully have a backup option: Waste collection bags that Apollo crews had used and had previously discarded on the lunar surface. The Orion spacecraft successfully separated from the upper stage of the rocket, and the ""proximity operations"" test is underway. The Artemis II astronauts are manually piloting Orion similarly to how they would if they were docking with another spacecraft. pic.twitter.com/RWW4RSyaoq- NASA (@NASA) April 2, 2026 By 10:43PM Eastern, the Orion spacecraft carrying the four astronauts successfully separated from the upper stage of the Space Launch System rocket. Glover then started manually piloting the capsule to demonstrate and test how Orion would move and dock with the future lunar landers that will be built by SpaceX and Blue Origin. You can watch the events that happened within the first few hours of the mission below. The crew and their Orion capsule are expected to slash down into the Pacific Ocean on April 10. This article originally appeared on Engadget at https://www.engadget.com/science/space/the-artemis-ii-mission-has-started-its-10-day-journey-around-the-moon-033412865.html?src=rss",
2026-04-02T03:00:57.000Z,CNET,"Larger, More Spacious 2027 Kia Seltos Debuts With New Hybrid Variant",https://www.cnet.com/roadshow/pictures/2027-kia-seltos-debuts-combustion-hybrid-variants/,,Kia's combustion-powered Seltos has grown up and glowed up with more space and bigger tech inside.,
2026-04-02T03:00:41.000Z,CNET,"Kia Covers All Powertrain Bases: New Seltos, EV3 Debut at New York Auto Show",https://www.cnet.com/roadshow/news/2027-kia-seltos-ice-hev-new-york-auto-show-debut/,,The Korean automaker debuts gas and hybrid variants of the Seltos SUV and announces the arrival of the all-electric EV3 in the US.,
2026-04-02T03:00:38.000Z,CNET,All-Electric 2027 Kia EV3 Coming to America Later This Year,https://www.cnet.com/roadshow/pictures/all-electric-2027-kia-ev3-coming-to-america-later-this-year/,,"The subcompact and, hopefully, inexpensive EV3 is a welcome sight at a time when many automakers are cancelling their most affordable models and small EVs.",
2026-04-02T02:48:14.000Z,Gizmodo,Getting Stuck Inside a Glitching Robotaxi Is a Whole New Thing to Be Scared of,https://gizmodo.com/getting-stuck-inside-a-glitching-robotaxi-is-a-whole-new-thing-to-be-scared-of-2000740644,,The duration of the incident was about the same as a horror film. Coincidence?,https://gizmodo.com/app/uploads/2026/04/apollo-go-1280x853.jpg
2026-04-02T02:36:46.000Z,PC Mag,"NASA Launches Artemis II, Its First Moonshot Since 1972",https://www.pcmag.com/news/nasa-launches-artemis-ii-its-first-moonshot-since-1972,,"The Space Launch System's second flight sends a crew of four to Earth's orbit. Following a lunar flyby, Artemis II is scheduled to splash down on April 10.",
2026-04-02T02:23:25.000Z,Tech Radar,Celebrate Apple's 50th birthday with these deals on Watches and AirPods,https://www.techradar.com/health-fitness/smartwatches/celebrate-apples-50th-birthday-with-these-deals-on-watches-and-airpods,,"We've been following Apple's 50th birthday festivities, and Amazon is joining in on the fun with some deals on Apple Watches, AirPods and more.",https://cdn.mos.cms.futurecdn.net/TknvwARtZ9AVmbzk2mHmnb-1280-80.jpg
2026-04-02T02:06:00.000Z,CNET,"Today's NYT Mini Crossword Answers for Thursday, April 2",https://www.cnet.com/tech/gaming/todays-nyt-mini-crossword-answers-for-thursday-april-2/,,Here are the answers for The New York Times Mini Crossword for April 2.,
2026-04-02T01:59:41.000Z,XDA,This Alienware deal proves you don't have to overspend on gaming monitors,https://www.xda-developers.com/this-alienware-monitor-is-perfect-for-gamers-on-a-budget/,,"Transform your gaming setup with the Alienware AW2723DF, a reliable and feature-packed monitor that won't break the bank",https://static0.xdaimages.com/wordpress/wp-content/uploads/2026/04/copy-of-169-4.jpg
2026-04-02T01:39:06.000Z,PC Mag,The Best Windows Tablets for 2026,https://www.pcmag.com/picks/the-best-windows-tablets,,"A Windows tablet with detachable keyboard can be a more portable and versatile alternative to a laptop. We've tested all the major models, and these top performers should be on your short list.",
2026-04-02T01:07:04.000Z,PC Mag,The Best Wi-Fi Range Extenders for 2026,https://www.pcmag.com/picks/the-best-wireless-range-extenders,,Ready to beef up your Wi-Fi network? A wireless range extender is a less expensive alternative to a new router. (Some can even turn your router setup into a mesh system.) Here are the top performers from our testing.,
2026-04-02T01:04:42.000Z,PC Mag,The Best Dell Laptops for 2026,https://www.pcmag.com/picks/the-best-dell-laptops,,Need a budget laptop for the kids? Or a powerful one for design work or gaming? Dell sells a huge variety. Let's decode the different lines and look at the top performers (and values) in our testing.,
2026-04-02T01:00:00.000Z,Tech Radar,ChatGPT comes to Apple CarPlay but only if you are willing to talk to a robot,https://www.techradar.com/vehicle-tech/hybrid-electric-vehicles/chatgpt-comes-to-apple-carplay-but-only-if-you-are-willing-to-talk-to-a-robot,,Recent Apple iOS update introduces ChatGPT to the CarPlay environment for the first time,https://cdn.mos.cms.futurecdn.net/WoJfhBsLGgY5CSR9NmzFe9-1280-80.jpg
2026-04-02T01:00:00.000Z,Tech Radar,"7 new horror movies on Netflix, Shudder, HBO Max, and more in April 2026",https://www.techradar.com/streaming/7-new-horror-movies-on-netflix-shudder-hbo-max-and-more-in-april-2026,,April is packed full of great horror movies. Here are seven recommendations to keep you entertained this month.,https://cdn.mos.cms.futurecdn.net/oQ69uhnGKGaFTrmbG4eQLb-1280-80.png
2026-04-02T00:53:46.000Z,Bloomberg Tech,Fund Beating 96% of Peers Says Buy Korean Chip Stocks Hit by War,https://www.bloomberg.com/news/articles/2026-04-02/fund-beating-96-of-peers-says-buy-korean-chip-stocks-hit-by-war,,"South Korean memory-chip stocks are still cheap even after the recent rally and are likely to among the biggest gainers on any further signs of deescalation in the Middle East, according to a top-performing fund.",
2026-04-02T00:48:58.000Z,PC Mag,The Best Wi-Fi Mesh Network Systems for 2026,https://www.pcmag.com/picks/the-best-wi-fi-mesh-network-systems,,"Working from home by day, gaming and streaming by night? Defeating Wi-Fi dead zones is more important than ever. A mesh network system can help, and these are the best we've tested.",
2026-04-02T00:45:00.000Z,Slashgear,This Prototype Engine Is Designed To Power The Next Generation Of US Air Force Drones,https://www.slashgear.com/2133239/us-air-force-skyshot-1600-prototype-drone-engine/,,The United States has awarded a contract to a vendor that will design and build next-generation UAV engines. Here's who will build it and what it is.,https://www.slashgear.com/img/gallery/this-prototype-engine-is-designed-to-power-the-next-generation-of-us-air-force-drones/l-intro-1774556114.jpg
2026-04-02T00:43:46.000Z,Digital Trends,These 3 features on the S26 Ultra makes me miss my iPhone 17 Pro even more,https://www.digitaltrends.com/phones/these-3-features-on-the-s26-ultra-makes-me-miss-my-iphone-17-pro-even-more/,,"Samsung's S26 Ultra impresses with innovation, but real-world trade-offs in display, cameras, and AI made me miss the consistency and simplicity of the iPhone 17 Pro.",https://www.digitaltrends.com/tachyon/2026/02/Samsung-Galaxy-S26-Ultra-stylus-back-1.jpg?resize=440%2C292
2026-04-02T00:38:14.000Z,Bloomberg Tech,Meet the New AI Coworker Who Won't Stop Snitching to Your Boss,https://www.bloomberg.com/news/articles/2026-04-02/meet-the-new-ai-coworker-who-won-t-stop-snitching-to-your-boss,,"The Slack messages began arriving at 5:47 a.m. on a recent Monday. Three sales proposals had gone out the previous week and none of the team members had scheduled follow-ups. The reminders were crisp, professional and relentless - and they hadn't been sent by a human.",
2026-04-02T00:36:00.000Z,PC Mag,The Best Desktop Computers for Business in 2026,https://www.pcmag.com/picks/the-best-business-desktops,,Not all employees need or want laptops. If you're looking for desktop PCs for your company-whether just a few or a whole fleet-start with our buying advice and top-rated recommendations. We'll help you maximize your PC-buying ROI.,
2026-04-02T00:33:45.000Z,Silicon Angle,Intel to repurchase Apollo's stake in Ireland fab for $14.2B,https://siliconangle.com/2026/04/01/intel-repurchase-apollos-stake-ireland-fab-14-2b/,,"Two years after selling a stake in its Irish chip manufacturing facility, Intel Corp. today announced plans to buy back the shares for $14.2 billion. The company intends to finance the transaction with a combination of cash and stock. Intel operates a plant called Fab 34 in Ireland that makes central processing units. In June [...]",https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2026/04/Intel.png
2026-04-02T00:32:00.000Z,Notebookcheck,Surprising new AAA Xbox Game Pass game is not a Microsoft April Fools' joke,https://www.notebookcheck.net/Surprising-new-AAA-Xbox-Game-Pass-game-is-not-a-Microsoft-April-Fools-joke.1264336.0.html,,"Gamers may notice an unexpected newcomer to Xbox Game Pass on April 3rd. The AAA basketball sim NBA 2K26 will expand the Game Pass Ultimate, Premium, and PC catalogs. Microsoft gave no prior hint that the sports game praised for its realistic gameplay would join the subscription service.",https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc5/XboxGamePassBannerElectric.jpg
2026-04-02T00:28:00.000Z,CNET,"April Fools' Day 2026: The Good, the Bad and the Bizarre of This Year's Corporate Jokes",https://www.cnet.com/tech/april-fools-day-2026-the-internets-sneakiest-pranks-are-coming/,,"T-Mobile releases a cologne that smells like a phone (not really), Fortnite allows llama riding (yes, really), Warhammer: The Musical and more.",
2026-04-02T00:18:31.000Z,Digital Trends,"Apple at 50: The Pippin was a flop in 1996, but I'm ready for Apple's bold gaming bet in 2026",https://www.digitaltrends.com/gaming/apple-at-50-pippin-failure-to-gaming-comeback-2026/,,"From the failed Pippin to AAA games on iPhones, Apple's 50-year journey shows its gaming dreams weren't wrong, just early. Now, the ecosystem might finally be ready.",https://www.digitaltrends.com/tachyon/2026/04/Apple-at-50-Pippin-Mac-Mini-Gaming-Featured.jpg?resize=440%2C292
2026-04-02T00:17:00.000Z,BGR,Dell's New XPS Laptops Feature The First Consumer Display Of Its Kind,https://www.bgr.com/2132770/dell-xps-world-first-consumer-laptop-lcd-1-hz-screen/,,Dell reintroduced the XPS lineup this year at CES with a new breathrough display technology that's not found on any other consumer-grade laptop.,https://www.bgr.com/img/gallery/dells-new-xps-laptops-feature-the-first-consumer-display-of-its-kind/l-intro-1774523061.jpg
2026-04-02T00:00:21.000Z,XDA,"I built a clipboard server on the Arduino Uno Q, and it replaced a workflow I didn't realize I hated",https://www.xda-developers.com/built-clipboard-server-arduino-uno-q-replaced-workflow/,,"It's a solved problem, but I actually prefer a simple web UI.",https://static0.xdaimages.com/wordpress/wp-content/uploads/wm/2026/03/arduino-uno-q-clipdrop-1.JPG
2026-04-01T23:55:48.000Z,Silicon Angle,Cognichip raises $60M to reinvent chip design with physics-inspired AI models,https://siliconangle.com/2026/04/01/cognichip-raises-60m-reinvent-chip-design-physics-inspired-ai-models/,,"Cognichip said today it has raised $60 million in funding to try to accelerate momentum for the emerging concept of physics-informed chip design powered by advanced artificial intelligence models. The round was led by Seligman Ventures and saw participation from Mayfield, Lux Capital, FPV and Candou Ventures, plus Intel Chief Executive Lip-Bu Tan, who will [...]",https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2026/04/Screenshot-from-2026-04-02-06-54-22.png
2026-04-01T23:47:24.000Z,VentureBeat,The end of 'shadow AI' at enterprises? Kilo launches KiloClaw for Organizations to enable secure AI agents at scale,https://venturebeat.com/orchestration/the-end-of-shadow-ai-at-enterprises-kilo-launches-kiloclaw-for-organizations,,"As generative AI matures from a novelty into a workplace staple, a new friction point has emerged: the ""shadow AI"" or ""Bring Your Own AI (BYOAI)"" crisis. Much like the unsanctioned use of personal devices in years past, developers and knowledge workers are increasingly deploying autonomous agents on personal infrastructure to manage their professional workflows.""Our journey with Kilo Claw has been to make it easier and easier and more accessible to folks,"" says Kilo co-founder Scott Breitenother. Today, the company dedicated to providing a portable, multi-model, cloud-based AI coding environment is moving to formalize this ""shadow AI"" layer: it's launching KiloClaw for Organizations and KiloClaw Chat, a suite of tools designed to provide enterprise-grade governance over personal AI agents.The announcement comes at a period of high velocity for the company. Since making its securely hosted, one-click OpenClaw product for individuals, KiloClaw, generally available last month, more than 25,000 users have integrated the platform into their daily workflows. Simultaneously, Kilo's proprietary agent benchmark, PinchBench, has logged over 250,000 interactions and recently gained significant industry validation when it was referenced by Nvidia CEO Jensen Huang during his keynote at the 2026 Nvidia GTC conference in San Jose, California.The shadow AI crisis: Addressing the BYOAI problemThe impetus for KiloClaw for Organizations stems from a growing visibility gap within large enterprises. In a recent interview with VentureBeat, Kilo leadership detailed conversations with high-level AI directors at government contractors who found their developers running OpenClaw agents on random VPS instances to manage calendars and monitor repositories. ""What we're announcing on Tuesday is Kilo Claw for organizations, where a company can buy an organization-level package of Kilo Claws and give every team member access,"" explained Kilo co-founder and head of product and engineering Emilie Schario during the interview.""We can't see any of it,"" the head of AI at one such firm reportedly told Kilo. ""No audit logs. No credential management. No idea what data is touching what API"". This lack of oversight has led some organizations to issue blanket bans on autonomous agents before a clear strategy on deployment could be formed. Anand Kashyap, CEO and founder of data security firm Fortanix, told VentureBeat without seeing Kilo's announcement that while ""Openclaw has taken the technology world by storm... the enterprise usage is minimal due to the security concerns of the open source version."" Kashyap expanded on this trend:""In recent times, NVIDIA (with NemoClaw), Cisco (DefenseClaw), Palo Alto Networks, and Crowdstrike have all announced offerings to create an enterprise-ready version of OpenClaw with guardrails and governance for agent security. However, enterprise adoption continues to be low.Enterprises like centralized IT control, predictable behavior, and data security which keeps them compliant. An autonomous agentic platform like OpenClaw stretches the envelope on all these parameters, and while security majors have announced their traditional perimeter security measures, they don't address the fundamental problems of having a reduced attack surface. Over time, we will see an agentic platform emerge where agents are pre-built and packaged, and deployed responsibly with centralized controls, and data access controls built into the agentic platform as well as the LLMs they call upon to get instructions on how to perform the next task. Technologies like Confidential Computing provide compartmentalization of data and processing, and are tremendously helpful in reducing the attack surface.""KiloClaw for Organizations is positioned as the way for the security team to say ""yes,"" providing the visibility and control required to bring these agents in-house. It transitions agents from developer-managed infrastructure into a managed environment characterized by scoped access and organizational-level controls.Technology: Universal persistence and the ""Swiss cheese"" methodA core technical hurdle in the current agent landscape is the fragmentation of chat sessions. During the VentureBeat interview, Schario noted that even advanced tools often struggle with canonical sessions, frequently dropping messages or failing to sync across devices. Schario emphasized the security layer that supports this new structure: ""You get all the same benefits of the Kilo gateway and the Kilo platform: you can limit what models people can use, get usage visibility, cost controls, and all the advantages of leveraging Kilo with managed, hosted, controlled Kilo Claw"".To address the inherent unreliability of autonomous agents-such as missed cron jobs or failed executions-Kilo employs what Schario calls the ""Swiss cheese method"" of reliability. By layering additional protections and deterministic guardrails on top of the base OpenClaw architecture, Kilo aims to ensure that tasks, such as a daily 6:00 PM summary, are completed even if the underlying agent logic falters. This is critical because, as Schario noted, ""The real risk for any company is data leakage, and that can come from a bot commenting on a GitHub issue or accidentally emailing the person who's going to get fired before they get fired"".Product: KiloClaw Chat and organizational guardrailsWhile managed infrastructure solves the backend problem, KiloClaw Chat addresses the user experience. Schario noted that ""Hosted, managed OpenClaw is easier to get started with, but it's not enough, and it still requires you to be at the edge of technology to understand how to set it up"". Kilo is looking to lower that barrier for the average worker, asking: ""How do we give people who have never heard the phrase OpenClaw or Clawdbot,k an always-on AI assistant?"".Traditionally, interacting with an OpenClaw agent required connecting to third-party messaging services like Telegram or Discord-a process that involves navigating ""BotFather"" tokens and technical configurations that alienate non-engineers. ""One of the number one hurdles we see, both anecdotally and in the data, is that you get your bot running and then you have to connect a channel to it. If you don't know what's going on, it's overwhelming,"" Schario observed.""We solved that problem. You don't need to set up a channel. You can chat with Kilo in the web UI and, with the Kilo Claw app on your phone, interact with Kilo without setting an external channel,"" she continued. This native approach is essential for corporate compliance because, as she further explained, ""When we were talking to early enterprise opportunities, they don't want you using your personal Telegram account to chat with your work bot"". As Schario put it, there is a reason enterprise communication doesn't flow through personal DMs; when a company shuts off access, they must be able to shut off access to the bot.Looking ahead, the company plans to integrate these environments further. ""What we're going to do is make Kilo Chat the waypoint between Telegram, Discord, and OpenClaw, so you get all the convenience of Kilo Chat but can use it in the other channels,"" Breitenother added.The enterprise package includes several critical governance features:Identity Management: SSO/OIDC integration and SCIM provisioning for automated user lifecycles.Centralized Billing: Full visibility into compute and inference usage across the entire organization.Admin Controls: Org-wide policies regarding which models can be used, specific permissions, and session durations.Secrets Configuration: Integration with 1Password ensures that agents never handle credentials in plain text, preventing accidental leaks.Licensing and governance: The ""bot account"" modelOther security experts note that handling bot and AI agentic permissions are among the most pressing problems enterprises are facing todayAs Ev Kontsevoy, CEO and co-founder of AI infrastructure and identity management company Teleport told VentureBeat without seeing the Kilo news: ""The potential impact of OpenClaw as a non-deterministic actor demonstrates why identity can't be an afterthought. You have an autonomous agent with shell access, browser control, and API credentials - running on a persistent loop, across dozens of messaging platforms, with the ability to write its own skills. That's not a chatbot. That's a non-deterministic actor with broad infrastructure access and no cryptographic identity, no short-lived credentials, and no real-time audit trail tying actions to a verifiable actor.""Kilo is proposing to solve it with a major change in organizational structure: the adoption of employee ""bot accounts"". In Kilo's vision, every employee eventually carries two identities-their standard human account and a corresponding bot account, such as scott.bot@kilo.ai. These bot identities operate with strictly limited, read-only permissions. For example, a bot might be granted read-only access to company logs or a GitHub account with contributor-only rights. This ""scoped"" approach allows the agent to maintain full visibility of the data it needs to be helpful while ensuring it cannot accidentally share sensitive information with others.Addressing concerns over data privacy and ""black box"" algorithms, Kilo emphasizes that its code is source available. ""Anyone can go look at our code. It's not a black box. When you're buying Kilo Claw, you're not giving us your data, and we're not training on any of your data because we're not building our own model,"" Schario clarified.This licensing choice allows organizations to audit the resiliency and security of the platform without fearing their proprietary data will be used to improve third-party models.Pricing and availabilityKiloClaw for Organizations follows a usage-based pricing model where companies pay only for the compute and inference consumed. Organizations can utilize a ""Bring Your Own Key"" (BYOK) approach or use Kilo Gateway credits for inference.The service is available starting today, Wednesday, April 1. KiloClaw Chat is currently in beta, with support for web, desktop, and iOS sessions. New users can evaluate the platform via a free tier that includes seven days of compute.As Breitenother summarized to VentureBeat, the goal is to shift from ""one-off"" deployments to a scalable model for the entire workforce: ""I think of Kilo for Orgs as buying KiloClaw by the bushel instead of one-off. And we're hoping to sell a lot of bushels of KiloClaw.""",https://images.ctfassets.net/jdtwqhzvc2n1/7lqOwH8GLmCQm64qHSJScU/6d00dc2059fc15e6596cb9832235bcc9/Gemini_Generated_Image_okcpisokcpisokcp__1_.png?w=300&q=30
