Date,Website,Title,URL
12/4/2025,Insider Gaming,Bad Robot Games Joins With Sony For New Four-Player Shooter From Left 4 Dead Creator,https://insider-gaming.com/bad-robot-games-sony-four-player-shooter-left-4-dead/
12/3/2025,Android Authority,YouTube Recap not showing up? Here's how to find yours right now,https://www.androidauthority.com/youtube-recap-2025-not-showing-up-how-find-3621750/
12/2/2025,YouTube Official Blog,"Made for you, by you: Introducing YouTube Recap",https://blog.youtube/news-and-events/youtube-recap-2025/
12/4/2025,Business Insider,Why YouTube Recap flopped and Spotify Wrapped is buzzing,https://www.businessinsider.com/youtube-recap-spotify-wrapped-review-listening-age-graphics-2025-12
12/2/2025,The Verge,YouTube introduces its own version of Spotify Wrapped for videos,https://www.theverge.com/news/836173/youtube-recap-videos-eoy-review-wrapped
12/4/2025,Nintendo Life,Random: Samus Is Joined By Doom Slayer's Voice Actor In Metroid Prime 4,https://www.nintendolife.com/news/2025/12/random-samus-is-joined-by-doom-slayers-voice-actor-in-metroid-prime-4
12/4/2025,IGN,Tips and Tricks - Metroid Prime 4: Beyond Guide,https://www.ign.com/wikis/metroid-prime-4-beyond/Tips_and_Tricks
12/2/2025,Rolling Stone,'Metroid Prime 4′ Waters Down Nintendo's Best Franchise With Other Games' Ideas,https://www.rollingstone.com/culture/rs-gaming/metroid-prime-4-beyond-review-1235475679/
12/2/2025,CNET,Metroid Prime 4 Beyond on Switch: This Was Worth Waiting For,https://www.cnet.com/tech/gaming/metroid-prime-4-beyond-on-switch-this-game-was-worth-the-wait/
12/3/2025,Nintendo Life,Nintendo Offering 12 Months NSO Free With Switch 2 + Mario Kart World Bundle (UK),https://www.nintendolife.com/news/2025/12/nintendo-offering-12-months-nso-free-with-switch-2-plus-mario-kart-world-bundle-uk
12/3/2025,IGN,Amazon Still Has the Switch 2 Mario Kart Bundle Deal in Stock - Score $50 Off While You Can,https://www.ign.com/articles/nintendo-switch-2-console-best-deals
12/1/2025,Mashable,Nintendo Switch 2 bundles quickly sold out at Amazon - here's where to find them in stock (and on sale),https://mashable.com/article/cyber-monday-deal-2025-nintendo-switch-2-bundle-still-available
12/1/2025,WIRED,Here's What You Need to Know About the Nintendo Switch 2 Cyber Monday Deals,https://www.wired.com/story/nintendo-switch-2-cyber-monday-deals/
12/4/2025,GTPlanet,Gran Turismo 7 Spec III Update 1.65 & Power Pack DLC Now Available,https://www.gtplanet.net/gran-turismo-7-spec-iii-available-now-20251204/
12/3/2025,gran-turismo.com,"The Gran Turismo 7 Spec III Update: Eight New Cars, Two New Tracks, and More!",https://www.gran-turismo.com/hk/news/00_4185758.html
12/3/2025,PlayStation.Blog,Gran Turismo 7 Spec III & Power Pack DLC available December 4,https://blog.playstation.com/2025/12/03/gran-turismo-7-spec-iii-power-pack-dlc-available-december-4/
12/3/2025,IGN,Gran Turismo 7 - Official December Spec 3 1.65 Update Trailer,https://www.ign.com/videos/gran-turismo-7-official-december-spec-3-165-update-trailer
12/4/2025,Push Square,"PS5 Action RPG The God Slayer Getting Full Support from Sony, First Gameplay Footage Is Jaw-Dropping",https://www.pushsquare.com/news/2025/12/ps5-action-rpg-the-god-slayer-getting-full-support-from-sony-first-gameplay-footage-is-jaw-dropping
12/4/2025,IGN,The God Slayer: Official Gameplay Reveal Trailer,https://www.ign.com/videos/the-god-slayer-official-gameplay-reveal-trailer
12/4/2025,Rock Paper Shotgun,"Element-bending RPG The God Slayer has decent fight scenes, but systemic smarts could elevate it",https://www.rockpapershotgun.com/element-bending-rpg-the-god-slayer-has-decent-fight-scenes-but-systemic-smarts-could-elevate-it
12/4/2025,Wccftech,"The God Slayer Q&A - 'From Our Point of View, We've Always Been Making Open World RPGs'",https://wccftech.com/the-god-slayer-qa-from-our-point-of-view-weve-always-been-making-open-world-rpgs/
12/3/2025,Eurogamer,Clair Obscur: Expedition 33 is Xbox Game Pass's biggest third-party success in 2025,https://www.eurogamer.net/clair-obscur-expedition-33-xbox-game-passs-biggest-third-party-success-2025
12/3/2025,Xbox Wire,Clair Obscur: Expedition 33 Is the Biggest New Third-Party Game Launch on Xbox Game Pass of 2025,https://news.xbox.com/en-us/2025/12/03/clair-obscur-expedition-33-game-pass-biggest-launch/
12/4/2025,GamesIndustry.biz,Clair Obscur: Expedition 33 becomes 2025's top third-party release on Xbox Game Pass,https://www.gamesindustry.biz/clair-obscur-expedition-33-becomes-2025s-top-third-party-release-on-xbox-game-pass
12/3/2025,IGN,"Clair Obscur: Expedition 33 Wasn't Just An Enormous Sales Success, It Was Also The Biggest New Third-Party Launch on Xbox Game Pass in 2025, Despite Launching Two Days After The Elder Scrolls IV: Oblivion Remastered",https://www.ign.com/articles/clair-obscur-expedition-33-wasnt-just-an-enormous-sales-success-it-was-also-the-biggest-new-third-party-launch-on-xbox-game-pass-in-2025-despite-launching-two-days-after-the-elder-scrolls-iv-oblivion-remastered
12/4/2025,Kotaku,"Amazon Liquidates PlayStation's Elite Pro Controllers, DualSense Edge Selling at Record Low",https://kotaku.com/amazon-liquidates-playstations-elite-pro-controllers-dualsense-edge-selling-at-record-low-2000650140
12/2/2025,IGN,The 15 Best Gaming Deals Still Live After Black Friday and Cyber Monday,https://www.ign.com/articles/the-best-gaming-deals-still-live-after-black-friday-and-cyber-monday-2025
12/1/2025,Mashable,The 25+ best Black Friday PlayStation game deals still live on Cyber Monday,https://mashable.com/article/best-black-friday-playstation-5-games-deals-2025
12/2/2025,Engadget,"Cyber Monday PS5 deals are still available: Get $100 off consoles, plus discounts on PlayStation games, accessories and more",https://www.engadget.com/deals/cyber-monday-ps5-deals-are-still-available-get-100-off-consoles-plus-discounts-on-playstation-games-accessories-and-more-164015817.html
12/3/2025,Marvel Rivals,The Super Hero Team-based PVP Shooter,https://www.marvelrivals.com/gameupdate/20251203/41548_1274523.html
12/3/2025,Insider Gaming,Marvel Rivals Unveils New Gacha System,https://insider-gaming.com/marvel-rivals-unveils-new-gacha-system/
12/4/2025,MP1st,Marvel Rivals Anniversary Update Phase 2 Released via Patch 1.000.060,https://mp1st.com/title-updates-and-patches/marvel-rivals-anniversary-update-phase-2-released-patch-1-000-060
12/3/2025,Esports Insider,Marvel Rivals Assemble Event explained,https://esportsinsider.com/marvel-rivals-assemble-event-explained
12/3/2025,Windows Central,Red Dead Redemption's free remaster upgrade is now available on Xbox,https://www.windowscentral.com/gaming/red-dead-redemption-remaster-with-4k-and-60fps-is-now-live-and-its-completely-free-for-owners-of-the-original-xbox-360-version-to-upgrade-to
12/2/2025,Rockstar Games,"Red Dead Redemption Out Now on Netflix, iOS, Android, PS5, Xbox Series, and Nintendo Switch 2",https://www.rockstargames.com/newswire/article/9k3a83o3247a9k/red-dead-redemption-out-now-on-netflix-ios-android-ps5-xbox-series-and
12/2/2025,Variety,'Red Dead Redemption' Mobile Game Launches on Netflix (Gaming News Roundup),https://variety.com/2025/gaming/news/gaming-news-roundup-week-of-december-1-1236596687/
12/3/2025,IGN,Red Dead Redemption - Netflix iOS vs PC Graphics Comparison,https://www.ign.com/videos/red-dead-redemption-netflix-ios-vs-pc-graphics-comparison
12/3/2025,Engadget,Epic bans indie game Horses from its storefront 24 hours before release,https://www.engadget.com/gaming/epic-bans-indie-game-horses-from-its-storefront-24-hours-before-release-173500417.html
12/2/2025,GamesIndustry.biz,"Epic Games Store decides ""at the last minute"" not to distribute Horses",https://www.gamesindustry.biz/epic-games-store-decides-at-the-last-minute-not-to-distribute-horses
12/3/2025,The Verge,An unsettling indie game about horses keeps getting banned from stores,https://www.theverge.com/news/837278/horses-banned-steam-epic-games-store
12/3/2025,Game Informer,Steam And The Epic Games Store Refuse To Sell Indie Horror Game Horses - Here's Why,https://gameinformer.com/2025/12/03/steam-and-the-epic-games-store-refuse-to-sell-indie-horror-game-horses-heres-why
12/4/2025,The Verge,Apple removed a Night mode photo feature from the iPhone 17 Pro,https://www.theverge.com/news/838002/apple-iphone-17-pro-night-portrait-mode-removed
12/3/2025,Macworld,"The iPhone 17 Pro lost a key feature in the Camera app, and users are upset",https://www.macworld.com/article/2999198/the-iphone-17-pro-lost-a-key-feature-in-the-camera-app-and-users-are-upset.html
12/3/2025,9to5Mac,iPhone 17 Pro lost key Camera app feature that iPhone 16 Pro had,https://9to5mac.com/2025/12/03/iphone-17-pro-lost-key-camera-app-feature-that-iphone-16-pro-had/
12/3/2025,bgr.com,"Apple Silently Drops Night Mode For Portrait Shots On iPhone 17 Pro, And No One Knows Why",https://www.bgr.com/2042141/apple-drops-night-mode-for-portrait-shots-iphone-17-pro/
12/4/2025,MacRumors,Apple Removes Former AI Chief John Giannandrea From Executive Leadership Page,https://www.macrumors.com/2025/12/03/apple-removes-giannandrea-executive-page/
12/3/2025,Yahoo Finance,Apple's leadership shift marks a 'major reset' in AI strategy,https://finance.yahoo.com/news/apples-leadership-shift-marks-a-major-reset-in-ai-strategy-110031452.html
12/2/2025,The New York Times,"Apple's A.I. Chief, Who Failed to Deliver a Smarter Siri, Is Retiring",https://www.nytimes.com/2025/12/01/business/apple-ai-john-giannandrea-siri.html
12/2/2025,Fortune,"Meet Amar Subramanya, the 46-year-old Google and Microsoft veteran who will steer Apple AI strategy",https://fortune.com/2025/12/02/amar-subramanya-apple-ai-veteran-google-microsoft-career-research-education-machine-learning/
12/2/2025,Bethesda.net,Fallout 76: Burning Springs Release Notes,https://bethesda.net/en/article/2tpInvSHR0w7C8GXqEEbrz/fallout-76-burning-springs-release-notes
12/2/2025,Polygon,Fallout 76 is offline after the launch of highly anticipated Burning Springs,https://www.polygon.com/fallout-76-burning-springs-update-server-outage-bethesda/
12/2/2025,Athens County Independent,New 'Fallout 76' expansion features Southeast Ohio,https://athensindependent.com/fallout-76-athens/
12/4/2025,GAMINGbible,Fallout Players Declare New Free DLC as 'Favourite to Date',https://www.gamingbible.com/news/fallout-76-burning-springs-dlc-reaction-264621-20251204
12/3/2025,Android Police,How to change your Google Pixel 10's lock screen widgets,https://www.androidpolice.com/how-to-change-pixel-10-lock-screen-widgets/
12/2/2025,9to5Google,"Pixel December 2025 update fixes 33 issues: Battery limit, UI, more",https://9to5google.com/2025/12/02/pixel-december-2025-update/
12/3/2025,ZDNET,Google just gave Android users several compelling reasons to stay (including this scam tool),https://www.zdnet.com/article/google-just-gave-android-users-several-compelling-reasons-to-stay-including-this-scam-tool/
12/3/2025,Dexerto,All weapon buffs & nerfs in Warzone & Black Ops 7 Season 1,https://www.dexerto.com/call-of-duty/all-weapon-buffs-nerfs-in-warzone-black-ops-7-season-1-3289534/
12/3/2025,Call of Duty,Black Ops 7 Season 01 Patch Notes,https://www.callofduty.com/patchnotes/2025/12/call-of-duty-black-ops-7-season-01-patch-notes
12/4/2025,PC Gamer,"Black Ops 7 Season 1 brings seven new guns, more maps than I can count for every mode, oh, and Warzone integration",https://www.pcgamer.com/games/call-of-duty/black-ops-7-season-1-release-date-roadmap-warzone/
12/2/2025,IGN,Call of Duty: Black Ops 7 & Warzone - Official Season 1 BlackCell Battle Pass Upgrade Trailer,https://www.ign.com/videos/call-of-duty-black-ops-7-warzone-official-season-1-blackcell-battle-pass-upgrade-trailer
12/4/2025,Push Square,"Someone Made Banjo-Kazooie in Dreams on PS5, PS4, and You've Got to See It",https://www.pushsquare.com/news/2025/12/someone-made-banjo-kazooie-in-dreams-on-ps5-ps4-and-youve-got-to-see-it
12/4/2025,IGN,"Xbox Isn't Making a New Banjo-Kazooie, But PlayStation Fans Can Now Play The Impressive-Looking Banjo-Kazooie: Mumbomania Via Dreams",https://www.ign.com/articles/xbox-isnt-making-a-new-banjo-kazooie-but-playstation-fans-can-now-play-the-impressive-looking-banjo-kazooie-mumbomania-via-dreams
12/4/2025,Time Extension,"This Banjo-Kazooie Fan Game Took 14 Months & 800+ Hours Of Work, But You'll Need A PS4 Or A PS5 To Play It",https://www.timeextension.com/news/2025/12/this-banjo-kazooie-fan-game-took-14-months-and-800plus-hours-of-work-but-youll-need-a-ps4-or-a-ps5-to-play-it
12/4/2025,Insider Gaming,Banjo-Kazooie: Mumbomania Is A New PlayStation-Only Game Playable In Dreams,https://insider-gaming.com/banjo-kazooie-mumbomania-is-a-playstation-only-game-playable-in-dreams/
12/3/2025,Windows Central,Fans say Diablo 4's Season 11 timing is no accident,https://www.windowscentral.com/gaming/xbox/diablo-4-season-11-launches-right-after-the-game-awards-and-fans-think-its-no-coincidence
12/1/2025,Blizzard News,Join our next Developer Update Livestream - Diablo IV,https://news.blizzard.com/en-us/article/24250347/join-our-next-developer-update-livestream
12/4/2025,Massively Overpowered,Diablo IV's Season of Divine Intervention delivers divine gifts for not-Christmas starting December 11,https://massivelyop.com/2025/12/03/diablo-ivs-season-of-divine-intervention-delivers-divine-gifts-for-not-christmas-starting-december-11/
12/2/2025,vocal.media,Season 11 Survival Guide: How to Unlock Rewards Without Renown,https://vocal.media/gamers/season-11-survival-guide-how-to-unlock-rewards-without-renown
12/3/2025,Push Square,"New PS5 Firmware Update Available from Today, Here's What It Does",https://www.pushsquare.com/news/2025/12/new-ps5-firmware-update-available-from-today-heres-what-it-does
12/3/2025,IGN,Sony Rolling Out PS5 System Update - Here's What It Does,https://www.ign.com/articles/sony-rolling-out-ps5-system-update-heres-what-it-does
11/6/2025,Screen Rant,PlayStation Confirms PS5 Update We've Been Begging For,https://screenrant.com/playstation-5-system-update-new-features/
12/3/2025,ComicBook.com,New PS5 Firmware Update Released to Begin December 2025,https://comicbook.com/gaming/news/ps5-playstation-5-update-console-december-2025/
12/3/2025,9to5Mac,iOS 26.2 release date: Here's when new iPhone features are coming,https://9to5mac.com/2025/12/03/ios-26-2-release-date-heres-when-new-iphone-features-are-coming/
12/3/2025,9to5Mac,"watchOS 26.2 has four changes for Apple Watch, here's everything new",https://9to5mac.com/2025/12/03/watchos-26-2-has-four-changes-for-apple-watch-heres-everything-new/
12/3/2025,bgr.com,iOS 26.2 RC Now Available Ahead Of Public Release In December,https://www.bgr.com/2042524/ios-26-2-rc-download-now-available/
12/3/2025,MacRumors,Apple Seeds iOS 26.2 and iPadOS 26.2 Release Candidates to Developers and Public Beta Testers,https://www.macrumors.com/2025/12/03/apple-releases-ios-26-2-rc/
12/2/2025,Forbes,CISA Issues New Android Warning-Attacks Have Started,https://www.forbes.com/sites/zakdoffman/2025/12/02/cisa-warns-samsung-and-pixel-users-update-or-stop-using-your-phone/
12/4/2025,Forbes,Google Issues Critical Update For All Pixel Users-Attacks Confirmed,https://www.forbes.com/sites/zakdoffman/2025/12/04/google-issues-critical-update-for-all-pixel-users-attacks-confirmed/
12/1/2025,CyberScoop,"Google addresses 107 Android vulnerabilities, including two zero-days",https://cyberscoop.com/android-security-update-december-2025/
12/2/2025,Malwarebytes,"Google patches 107 Android flaws, including two being actively exploited",https://www.malwarebytes.com/blog/news/2025/12/google-patches-107-android-flaws
12/3/2025,GameSpot,Escape From Tarkov Players Are Finally Escaping From Tarkov,https://www.gamespot.com/articles/escape-from-tarkov-players-are-finally-escaping-from-tarkov/1100-6536684/
12/2/2025,IGN,Escape From Tarkov Endings Guide - Escape From Tarkov Guide,https://www.ign.com/wikis/escape-from-tarkov/Escape_From_Tarkov_Endings_Guide
11/7/2025,PC Gamer,"Escape from Tarkov review: Singularly unforgiving, dizzyingly complex, and like no other FPS out there",https://www.pcgamer.com/games/fps/escape-from-tarkov-review/
12/2/2025,Polygon,"Escape from Tarkov streamer becomes first player to escape Tarkov, but at what cost?",https://www.polygon.com/escape-from-tarkov-streamer-tigz-first-person-to-escape/
12/3/2025,GamingOnLinux,Valve have been funding FEX to get x86 games on Arm Linux,https://www.gamingonlinux.com/2025/12/valve-have-been-funding-fex-to-get-x86-games-on-arm-linux/
12/2/2025,Windows Central,"Valve is working on a ""Lepton"" Android compatibility layer for Linux",https://www.windowscentral.com/software-apps/valve-is-working-on-a-lepton-android-compatibility-layer-for-linux
12/4/2025,Android Authority,"Emulating PC games on Android is easier than ever, and you can thank Valve",https://www.androidauthority.com/valve-steam-android-pc-emulation-3622009/
12/3/2025,Thurrott.com,"Valve is Bringing SteamOS, Windows Games to Arm",https://www.thurrott.com/games/330348/valve-is-bringing-steamos-windows-games-to-arm
12/3/2025,Nintendo Life,The First Review For Octopath Traveler 0 Is In,https://www.nintendolife.com/news/2025/12/the-first-review-for-octopath-traveler-0-is-in
12/3/2025,IGN,Octopath Traveler 0 Review in Progress,https://www.ign.com/articles/octopath-traveler-0-review
12/3/2025,Polygon,Octopath Traveler 0 review - Square Enix's RPG forgets what makes the series special,https://www.polygon.com/octopath-traveler-0-review/
12/3/2025,Nintendo World Report,Octopath Traveler 0 Review - Review,http://www.nintendoworldreport.com/review/73522/octopath-traveler-0-switch-2-review
12/3/2025,NPR,"The best games of 2025, picked by NPR's staff",https://www.npr.org/2025/12/03/nx-s1-5627036/best-games-2025-npr
11/7/2025,WIRED,5 Great Games You Might Have Missed This Year,https://www.wired.com/story/5-great-games-you-might-have-missed-in-2025/
12/3/2025,Nintendo Life,Rolling Stone's GOTY List Shows A Whole Lot Of Love For One Nintendo Mascot,https://www.nintendolife.com/news/2025/12/rolling-stones-goty-list-shows-a-whole-lot-of-love-for-one-nintendo-mascot
11/7/2025,Polygon,The 8 games we're most thankful for,https://www.polygon.com/games-were-thankful-for/
12/4/2025,The Jimquisition,Marvel Cosmic Invasion - Shitomatic Universe (Review),https://www.thejimquisition.com/post/marvel-cosmic-invasion-shitomatic-universe-review
12/1/2025,Marvel.com,'MARVEL Cosmic Invasion' Launches Today on PC and Consoles,https://www.marvel.com/articles/games/marvel-cosmic-invasion-launch-trailer-available-now-pc-and-consoles
12/3/2025,PC Gamer,Marvel Cosmic Invasion review,https://www.pcgamer.com/games/action/marvel-cosmic-invasion-review/
12/2/2025,Polygon,Marvel super heroes finally get the modern beat-'em-up they deserve,https://www.polygon.com/marvel-cosmic-invasion-review/
12/2/2025,Gizmodo,Don't Build a PC Right Now. Just Don't,https://gizmodo.com/do-not-build-a-pc-right-now-prices-out-of-control-2000694774
12/1/2025,OC3D,AMD price increases confirmed for midnight tonight,https://overclock3d.net/news/cpu_mainboard/amd-price-increases-confirmed-for-midnight-tonight/
11/0/2025,Yahoo Finance,AMD plans frustrating GPU chip change,https://finance.yahoo.com/news/amd-plans-frustrating-gpu-chip-220300547.html
12/4/2025,Tom's Hardware,"AMD isn't increasing prices on CPUs, at least for now - Ryzen appears to be safe from the AI hysteria",https://www.tomshardware.com/pc-components/cpus/amd-isnt-increasing-prices-on-cpus-at-least-for-now-ryzen-appears-to-be-safe-from-the-ai-hysteria
12/3/2025,The Game Post,Destiny 2 Renegades launches with lowest day-one Steam player count in history despite positive early reviews,https://thegamepost.com/destiny-2-renegades-lowest-day-one-steam-peak-player-count-positive-reception/
12/2/2025,Bungie.net,Destiny 2: Renegades Launch Blog,https://www.bungie.net/7/en/News/Article/renegades_launch_blog
12/2/2025,The Game Post,Destiny 2 Renegades: All New Armor Sets and How To Get Them,https://thegamepost.com/destiny-2-renegades-all-new-armor-sets-how-to-get-them/
12/2/2025,Wccftech,"Destiny 2: Renegades Out Now, Steam Concurrent Player Count Slowly Rises to Best Peak In Months",https://wccftech.com/destiny-2-renegades-out-now-steam-concurrent-player-count-rises/
12/3/2025,GameSpot,Stranger Things Made A Mistake With An Old School Game... Or Did It?,https://www.gamespot.com/articles/stranger-things-made-a-mistake-with-an-old-school-game-or-did-it/1100-6536658/
11/8/2025,Time Extension,Random: Did You Spot This NES-Related Blunder In Stranger Things Season 5?,https://www.timeextension.com/news/2025/11/random-did-you-spot-this-nes-related-blunder-in-stranger-things-season-5
11/0/2025,IGN,Stranger Things Season 5 Has a Nintendo Blunder Only Hardcore Retro Video Game Fans Will Notice,https://www.ign.com/articles/stranger-things-season-5-has-a-nintendo-blunder-only-hardcore-retro-video-game-fans-will-notice
12/1/2025,Yahoo,"""Unforgivable"" Stranger Things season 5 NES blooper has retro game fans fuming, albeit mostly jokingly",https://www.yahoo.com/entertainment/tv/articles/unforgivable-stranger-things-season-5-230341907.html
12/3/2025,IGN,Steam Machine vs. PlayStation 5: Is Valve's Gaming PC a Console Competitor?,https://www.ign.com/articles/steam-machine-vs-playstation-5
12/2/2025,The Verge,"Steam Machine today, Steam Phones tomorrow",https://www.theverge.com/report/820656/valve-interview-arm-gaming-steamos-pierre-loup-griffais
12/2/2025,Ars Technica,Testing shows why the Steam Machine's 8GB of graphics RAM could be a problem,https://arstechnica.com/gadgets/2025/12/steamos-has-problems-with-8gb-gpus-but-valve-is-working-on-it/
11/8/2025,TechPowerUp,Valve Steam Machine May Cost Less Than Anticipated,https://www.techpowerup.com/343433/valve-steam-machine-may-cost-less-than-anticipated
12/3/2025,Eurogamer,"Huge Mario Kart World update changes course layouts, Dash food reappearances and so much more",https://www.eurogamer.net/huge-mario-kart-world-update-changes-course-layouts-dash-food-reappearances-and-so-much-more
12/3/2025,IGN,"Mario Kart World Update 1.4.0 Tweaks Track Layouts, Adds Custom Item Rules, Now Lets You See What Music is Playing",https://www.ign.com/articles/mario-kart-world-update-140-tweaks-track-layouts-adds-custom-item-rules-now-lets-you-see-what-music-is-playing
12/3/2025,Polygon,Mario Kart World's new patch tries to fix players' biggest complaint,https://www.polygon.com/mario-kart-world-patch-notes-update-intermission-route-changes-water/
12/3/2025,Kotaku,Mario Kart World's New Update Does The Most Obnoxious Thing,https://kotaku.com/mario-kart-world-update-1-4-0-patch-notes-track-volume-2000650066
12/4/2025,Hacker News,Helldivers 2 devs slash install size from 154GB to 23GB,https://news.ycombinator.com/item?id=46134178
2/8/2024,IGN,Helldivers 2 Dev Worked With Sony Studio Nixxes to Create a 'Slim' Version for PC That Reduces File Size From 154GB to 23GB,https://www.ign.com/articles/helldivers-2-dev-worked-with-sony-studio-nixxes-to-create-a-slim-version-for-pc-that-reduces-file-size-from-154gb-to-23gb
12/4/2025,aftermath.site,A 23GB Helldivers 2 Is Better Than A 154GB Helldivers 2,https://aftermath.site/helldivers-2-install-size-ssd-hdd-pc/
12/3/2025,Video Games Chronicle,"Helldivers 2 PC install size is dropping by more than 80%, just two months after Arrowhead said HDD use made it difficult",https://www.videogameschronicle.com/news/helldivers-2-pc-install-size-is-dropping-by-more-than-80-just-two-months-after-arrowhead-said-hdd-use-made-it-difficult/
12/3/2025,TrueAchievements,Two games no longer leaving Xbox Game Pass in December,https://www.trueachievements.com/news/xbox-game-pass-hollow-knight-cataclismo
12/2/2025,Xbox Wire,"Coming to Xbox Game Pass: Mortal Kombat 1, Death Howl, Dome Keeper, Routine, and More",https://news.xbox.com/en-us/2025/12/02/xbox-game-pass-december-2025/
12/2/2025,IGN,Xbox Game Pass December 2025 Lineup Confirmed,https://www.ign.com/articles/xbox-game-pass-december-2025-lineup-confirmed
12/2/2025,Polygon,"Game Pass adds MK1, Marvel Cosmic Invasion, and more in December 2025",https://www.polygon.com/xbox-game-pass-december-2025-games/
12/3/2025,Nintendo Life,"""I'll Get In Trouble"" - Yuji Horii ""Can't Talk About"" Future Chrono Trigger Developments",https://www.nintendolife.com/news/2025/12/ill-get-in-trouble-yuji-horii-cant-talk-about-future-chrono-trigger-developments
12/3/2025,AUTOMATON,"Chrono Trigger's original supervisor Yuji Horii says ""I can't talk about it,"" ""Don't ask,"" and ""I'll get in trouble"" when asked about new developments",https://automaton-media.com/en/news/chrono-triggers-original-supervisor-yuji-horii-says-i-cant-talk-about-it-dont-ask-and-ill-get-in-trouble-when-asked-about-new-developments/
